title,time,fake or real,topic
اختبار بسيط خلال عشر ثوان يمكنك من خلاله معرفة إذا كنت مصابًا بكورونا أم لا – زائف,27 فبراير 2020,fake,ديمقراطية
جاك ما مؤسس موقع علي بابا خسر 230 مليون لينقذ الصين! ما حقيقة ذلك؟,27 فبراير 2020,fake,رئيس
تاجر ليبي اشترى آلاف الإبل من إستراليا لإنقاذها من الموت رميا بالرصاص!ما حقيقة ذلك؟,27 فبراير 2020,fake,سياسي
اعتقال القوات الصينية للمشتبه بإصابتهم بفيروس كورونا على الحواجز الأمنية!ماحقيقة ذلك؟,25 فبراير 2020,fake,ديمقراطية
طائر الفلامينغو ينزف ويطعم صغاره دمًا..ما الحقيقة؟,24 فبراير 2020,real,تطبيق
الطفل الأسترالي مخادع فعمره 18 سنة والذي نشر الفيديو ليست أمّه .. ما صحّة ذلك؟,22 فبراير 2020,fake,تكنولوجيا
244 حالة إصابة تخص فيروس كورونا في السعودية ووفاة 18 شخصاً. ما حقيقة ذلك؟,21 فبراير 2020,fake,كرة القدم
هذه صورة قلب حيوان مصاب بمرض الكيسات المذنبة، وليس قلب المرأة عندما تغضب,21 فبراير 2020,fake,تصويت
طفلة صغيرة تُعذّب من قبل خادمة في دولة عربية! ما حقيقة ذلك؟,20 فبراير 2020,fake,فريق
فيديو سوق حيوانات غريبة بالصين.. ما الحقيقة؟,19 فبراير 2020,fake,رئيس
إعصار مدمر يضرب الصين بعد فيروس كورونا… ما الحقيقة؟,17 فبراير 2020,fake,كرة القدم
فيديو يُظهر كرة البرق.. ما الحقيقة؟,16 فبراير 2020,fake,لعبة
قتل المصابين بفيروس كورونا لعجز الصين عن علاجهم..زائف,13 فبراير 2020,fake,قانون
حافظات حرارة القهوة والشاي “التيرموس” تحتوي الأسبيستوس وتسبب السرطان,10 فبراير 2020,fake,تنس
الصين تقتل الخنازير والطيور للقضاء على فيروس كورونا ، ما صحّة ذلك؟,9 فبراير 2020,fake,قرار
ما حقيقة الصورة المكبرة بالميكروسكوب لفيروس كورونا القاتل ؟,3 فبراير 2020,fake,لعبة
ما حقيقة صورة عرض حلقة من حلقات سيمبسون عن فيروس كورونا عام 1993,3 فبراير 2020,fake,سياسي
هؤلاء المرضى مصابين بفيروس كورونا أم بأمراض عقلية؟,2 فبراير 2020,fake,برلمان
أنثى ثعلب تقوم بإرضاع مجموعة من صغار الدب ماتت أمهم!ما حقيقة ذلك؟,1 فبراير 2020,fake,تنس
ألعاب الفيديو تسبب الاختلال العقلي لطفل أدمن عليها.. عنوان مضلل,1 فبراير 2020,fake,تكنولوجيا
تدفق الدماء من الأرض في شوارع تركيا بعد الزلزال الأخير!(فيديو) ما حقيقة ذلك؟,30 يناير 2020,fake,رئيس
“ووهان جيايو” هتافات تشجيعية وليست صرخات ذعر وعويل!,29 يناير 2020,fake,مباراة
كوريا الشمالية تعدم المصابين بفيروس كورونا!.. ما الحقيقة؟!,29 يناير 2020,real,ذكاء اصطناعي
هل تناول الحشرات و الحيوانات الغريبة هي سبب ظهور فيروس كورونا,29 يناير 2020,real,علاج
سيمبسون يتنبأ بموت اللاعب كوبي براينت – زائف,28 يناير 2020,fake,وباء
حال المدن الصينية بعد انتشار فيروس كورونا! ما حقيقة تلك الصورة؟!,27 يناير 2020,fake,لعبة
مقدمة مختصرة عن فيروس كورونا الصين,27 يناير 2020,real,صحي
العثور على كمية كبيرة من رؤوس الكلاب المسلوخة بمصر – زائف,27 يناير 2020,fake,وباء
بناء مستشفى لمعالجة مصابي فيروس كورونا في الصين خلال عشرة أيام ،ما حقيقة ذلك ؟,24 يناير 2020,real,مستشفى
حقيقة (مقطع) سقوط الشاب جاري من فوق إحدى ناطحات السحاب,23 يناير 2020,fake,قانون
توأمان أحدهما سارق وتمت تبرئتهما بسبب تشابه الـ DNA لهما ….حقيقة أم خرافة؟,18 يناير 2020,fake,تقنية
عبور طائرة حربية بين قائمي برج أحد الجسور المعلقة!(فيديو),17 يناير 2020,fake,برمجة
هذا المقطع مشهد تمثيلي وليس مشهد حقيقي لشاب أفاق بعد موته بسكتة قلبية,16 يناير 2020,fake,برمجة
فأر يمشي على صاروخ تابع لوكالة ناسا خلال إطلاقه نحو محطة الفضاء الدولية – مضلل,15 يناير 2020,fake,وباء
هل نحن بالفعل نستخدم ما مقداره 10% فقط من طاقة دماغنا؟!,15 يناير 2020,real,فريق
التداوي بالأعشاب الطبيعية والأدوية المصنعة… أيهما أفضل؟,12 يناير 2020,real,علاج
الشّرب المباشر من العبوات، هل يتسبب في إصابة أجسامنا بالدّيدان؟ (فيديو),11 يناير 2020,fake,تنس
الحقائق حول حرائق غابات أستراليا عام 2019,8 يناير 2020,real,وباء
صورة ثلاثية الأبعاد توضح حرائق الغابات بأستراليا عبر الأقمار الصناعية,8 يناير 2020,fake,تقنية
إعدام١٠ آلاف من الجمال البرية في أستراليا… معلومة صحيحة,8 يناير 2020,real,تنس
فيديو العين البشرية تحت المجهر – زائف,7 يناير 2020,fake,وباء
خبر موت الحوت الأزرق الذي سُمِع صوته في ليبيا ومصر!..مفبرك,26 ديسمبر 2019,fake,سياسة
هل النظر المباشر للشمس أثناء الكسوف قد يسبب العمى؟ تقرير مفصل,26 ديسمبر 2019,real,برلمان
البنادول يتسبب في الوفاة عند تناوله مع مشروب غازي… ما الحقيقة؟,16 ديسمبر 2019,fake,كرة القدم
طائرات الدرون تقوم برفع شاحنة بوزن أربعين طنًا… ما حقيقة ذلك ؟,10 ديسمبر 2019,fake,لعبة
ما حقيقة مساج الدماغ بسائل النخاع الشوكي عند الركوع والسجود بالصلاة,7 ديسمبر 2019,fake,مرض
وفاة طفلة بسبب ابتلاعها لبطارية دائرية مسطحة!….حقيقة,27 نوفمبر 2019,real,ابتكار
الخبز الأبيض هو السبب الرئيسي للتقزم عند العرب!…حقيقة أم خرافة؟,23 نوفمبر 2019,fake,ديمقراطية
هذه الصور تعود لكهوف إلورا في الهند وليس في سلطنة عمان او اليمن,22 نوفمبر 2019,fake,كرة القدم
شجرة تنبت بشكل مفاجئ وتخترق سيارة من الأسفل – عنوان مضلل,20 نوفمبر 2019,fake,رئيس
كريستيانو رونالدو يتضامن مع الصحفي الفلسطيني – زائف,19 نوفمبر 2019,fake,دواء
الدقيق”الطحين” هو العلاج الأمثل للحروق الجلدية – زائف,13 نوفمبر 2019,fake,ديمقراطية
الرضع الغير مرغوب فيهم يُعرضون للبيع في فرنسا عام 1940!(خرافة),1 نوفمبر 2019,fake,نفسي
ماء جوز الهند الساخن لا يقتل الخلايا السرطانية ولا يعالج مشاكل الدورة الدموية بصورة كلّية,31 أكتوبر 2019,fake,مدرب
روبوت يتعلم إطلاق النار على الأهداف كالبشر!….حقيقة أم خرافة؟,29 أكتوبر 2019,fake,قانون
تحطيم أصنام هيئة الترفيه في الرياض – زائف جزئيا,26 أكتوبر 2019,fake,رئيس
بركان يثور في المدينة المنورة .. خبر زائف !,25 أكتوبر 2019,fake,سياسي
طفلة يتيمة سورية صاحبة أحزن وجه في العالم – زائف,22 أكتوبر 2019,fake,رئيس
قناص قتل 85 جنديا من أصدقائه بالخطأ في معركة واحدة – زائف,18 أكتوبر 2019,fake,سياسي
ظهور جن حقيقي في موقف سيارات في المدينة المنورة!..عنوان مضلل,17 أكتوبر 2019,fake,جائزة
إدمان تدخين العقارب – خبر صحيح,12 أكتوبر 2019,real,مدرب
معلومات خاطئة حول فوائد ورق اللاورا أو الغار,10 أكتوبر 2019,fake,دواء
العلق واستخداماته الطبية، بين الصحيح والخاطئ,10 أكتوبر 2019,real,برمجة
تشريح جثة مخلوق غريب من الفضاء الخارجي – زائف,9 أكتوبر 2019,fake,سياسي
صورة ستيفن جوبز على شعار شركة أبل – عنوان مضلل,8 أكتوبر 2019,fake,رياضة
ما حقيقة حدوث عاصفة شمسية هائلة وتسببها بظلام دامس؟,3 أكتوبر 2019,real,ديمقراطية
ما حقيقة(فيديو)سكب كمية من سم الثعابين على كمية كبيرة من الدم؟,2 أكتوبر 2019,fake,فريق
السعودية : الحكم بالجلد على المتهم بتعذيب ابنته – زائف,25 سبتمبر 2019,fake,ديمقراطية
صورة مهر عروس عمانية – عنوان مضلل,19 سبتمبر 2019,fake,ديمقراطية
هذا الفيلم لم يصنف كأجمل فيل في العالم بل هو شخصيّة من فيلم كرتوني,18 سبتمبر 2019,fake,حكومة
ما حقيقة حفرة لا يمكن تعبئتها ويخرج ما يرمى بداخلها على الفور؟,5 سبتمبر 2019,fake,لعبة
هذه ليست طائرة حربية من الحرب العالمية بل هي لجذب السياح في بولندا,4 سبتمبر 2019,fake,رئيس
ثعلب يطارد جنيًّا في الشارع العام! (فيديو) ما حقيقة ذلك؟,1 سبتمبر 2019,fake,نفسي
صورة لبكاء أم بعد الوفاة من أجل رضيعها!ما حقيقتها؟,1 سبتمبر 2019,fake,سياسة
